"relation_id","start_id","end_id","raw_relation_name","canonical_rel_name","canonical_rel_desc","rel_cls","rel_cls_group","rel_hint_type","confidence","resolution_context","justification","remark","evidence_excerpt","chunk_id","qualifiers","rel_desc"
"RelR_7d09d70f5a7a","En_4fda0e3e","En_55fc69d5","exemplifies","exemplifies","Indicates that the subject is a concrete example or exemplar of the object concept, motif, or category.","genre_and_category_relation","IDENTITY","classification","0.88","Specific tale treated as an instance of the broader narrative motif.","Hansel and Gretel is directly described as a story where children outsmart a witch; the text refers to similar tales of children outsmarting witches in various cultures.","Relation created to connect an individual tale to the abstract motif entity.","similar tales of children outsmarting witches appearing in various cultures.","Ch_000005","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": ""with"",
 ""OtherQualifier"": ""MotifContext: part of a wider set of similar tales""
}","The Hansel and Gretel story exemplifies the motif of tales where children outsmart witches."
"RelR_cc659a1a3881","En_55fc69d5","En_9da35bc5","occurs_in","occurs_in","Indicates that the subject motif, pattern, or phenomenon is found within or occurs as part of the object cultural or narrative tradition.","cultural_occurrence_relation","SPATIALITY","occurrence","0.55","Motif is abstract; here assumed to be instantiated within European folklore because Hansel and Gretel is a European example.","The text links Hansel and Gretel’s European folkloric origin with similar tales of children outsmarting witches appearing in various cultures; European folklore is one such cultural context.","Slightly speculative; text does not name European folklore explicitly for the motif, but implication is strong.","with similar tales of children outsmarting witches appearing in various cultures.","Ch_000005","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": ""among various cultural traditions, including Europe"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""appearing in various cultures"",
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""Scope: not limited to Europe""
}","The motif of tales of children outsmarting witches occurs within European folklore among other cultures."
"RelR_fcd84ecfe3a2","Can_4686600d","En_dc89c9a9","derived_from","is_derived_from","Indicates that a narrative, text, or work is derived from or based on earlier narratives, myths, or source stories.","narrative_origin_relation","CAUSALITY","origin","0.93","Direction from the later literary fairytale (Beauty and the Beast) to its older mythic sources.","The text states that the origins of Beauty and the Beast can be traced back to ancient myths and stories that have been retold.","Ancient myths and stories entity represents these older narrative sources.","The origins of this tale can be traced back to ancient myths and stories that have been retold","Ch_000005","{
 ""TemporalQualifier"": ""traced back to ancient times"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""origins of this tale"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""Transmission: retold in different forms throughout history""
}","Beauty and the Beast is derived from ancient myths and stories related to it."
"RelR_ad4cc3dd9038","En_dc89c9a9","Can_4686600d","is_source_of","is_source_of","Indicates that a narrative, myth, or story functions as a source, precursor, or formative influence for a later narrative, text, or work.","narrative_origin_relation","CAUSALITY","influence","0.9","Opposite direction of the previous relation to explicitly encode source → derived work.","Ancient myths and stories are identified as the origin of the Beauty and the Beast tale, functioning as its narrative sources.","Both directions are kept to support different graph queries (source-of vs derived-from).","The origins of this tale can be traced back to ancient myths and stories that have been retold","Ch_000005","{
 ""TemporalQualifier"": ""ancient sources predating the literary fairytale"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""origins of this tale"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""NarrativeRelation: earlier mythic narratives underpin later romantic fairytale""
}","Ancient myths and stories related to Beauty and the Beast act as source material for the Beauty and the Beast fairytale."
"RelR_f469575368c5","En_a3016a64","En_3138268b","wrote_about","wrote_about","Connects an author to a topic, myth, or subject matter that is treated or discussed within their written works.","creative_work_topic_relation","ASSOCIATION","authorship","0.99","Author to myth direction, standard for literary authorship relations.","The text explicitly says that Ovid wrote about the myth of Pygmalion and Galatea.","","the works of the Roman poet Ovid, who wrote about the myth of Pygmalion and Galatea.","Ch_000005","{
 ""TemporalQualifier"": ""in classical Roman antiquity"",
 ""SpatialQualifier"": ""within Roman literary tradition"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": ""who"",
 ""OtherQualifier"": ""WorkContext: within Ovid's works relevant to Beauty and the Beast origins""
}","Ovid wrote about the myth of Pygmalion and Galatea."
"RelR_ca555f8d8314","En_3138268b","Can_4686600d","prefigures","is_source_of","Indicates that a narrative, myth, or story functions as a source, precursor, or formative influence for a later narrative, text, or work.","narrative_origin_relation","CAUSALITY","influence","0.86","Earlier myth to later fairytale, representing narrative continuity and thematic prefiguration.","The passage ties the earliest known version of Beauty and the Beast to Ovid’s works that recount Pygmalion and Galatea, indicating that this myth is treated as a proto-version of the tale.","Relation name chosen to capture that it is not a one-to-one retelling but an early form/influence.","The earliest known version of ""Beauty and the Beast"" can be found in the works of the Roman poet Ovid, who wrote about the myth of Pygmalion and Galatea.","Ch_000005","{
 ""TemporalQualifier"": ""earliest known version"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""can be found in the works of Ovid"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""ThematicLink: love and transformation, statue or beast becoming an ideal partner""
}","The myth of Pygmalion and Galatea prefigures or functions as the earliest known version of the Beauty and the Beast narrative."
"RelR_e98dcf88231a","En_aaae5443","Can_e5d64f71","creates","creates","Indicates that the subject brings the object into existence as a created work, artifact, or entity.","artistic_creation_relation","CREATION","production","0.9","Direction from creator to created object.","The text mentions ""a sculptor"" and ""his creation, a statue""; these are resolved to Pygmalion and Galatea.","","a sculptor falls in love with his creation, a statue that comes to life.","Ch_000006","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""StoryContext: myth of Pygmalion and Galatea""
}","Pygmalion is the sculptor who creates the statue Galatea."
"RelR_aff500b56d1b","En_aaae5443","Can_e5d64f71","loves","loves","Indicates that the subject has romantic or strong affectionate feelings toward the object as a social/emotional relationship.","emotional_relation","SOCIAL_RELATIONSHIP","affective","0.98","Subject is the lover; object is the beloved.","The story is summarized as ""a sculptor falls in love with his creation, a statue that comes to life.""","","a sculptor falls in love with his creation, a statue that comes to life.","Ch_000006","{
 ""TemporalQualifier"": ""before the statue comes to life"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""NarrativeStage: initial state of the myth""
}","Pygmalion falls in love with his statue, Galatea."
"RelR_21ae021e140f","Can_e5d64f71","En_be9f9fa6","exemplifies_theme","exemplifies_narrative_theme","Indicates that a character, event, or element in a narrative serves as a concrete instance or illustration of an abstract theme.","narrative_theme_relation","ASSOCIATION","thematic","0.62","Using the explicit transformation plus love context as a thematic instance.","The text describes a statue coming to life after a sculptor falls in love with it; elsewhere it highlights ""love and transformation"" as a central theme.","Theme not explicitly named in the first sentence but inferred from parallel to later explicit theme.","a sculptor falls in love with his creation, a statue that comes to life.","Ch_000006","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""inferred thematic link"",
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""NarrativeType: mythic love-transformation story""
}","Galatea’s transformation from statue to living being exemplifies the theme of love and transformation."
"RelR_1781e2908604","Can_4686600d","En_be9f9fa6","has_theme","has_narrative_theme","Indicates that a narrative work centrally involves or is characterized by a given theme.","narrative_theme_relation","ASSOCIATION","thematic","0.99","Direction from narrative to its theme.","The sentence explicitly states that this theme is central to the tale.","","The theme of love and transformation is central to the tale of ""Beauty and the Beast,""","Ch_000006","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""NarrativeGenre: fairytale""
}","The story ""Beauty and the Beast"" centrally features the theme of love and transformation."
"RelR_df147b5f49b5","En_10974556","En_8400be85","perceives_beyond_surface","recognizes_true_nature_of","Subject comes to see or acknowledge the object's true inner nature or qualities, often in contrast to misleading outward appearances.","cognitive_perception_relation","COGNITION","perception","0.97","Subject is the perceiver; object is the perceived person (Beast).","Text: ""a kind-hearted young woman sees beyond the beastly exterior of a cursed prince""—these resolve to Beauty and the Beast.","","a kind-hearted young woman sees beyond the beastly exterior of a cursed prince","Ch_000006","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": ""beyond his beastly exterior"",
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": ""beyond"",
 ""OtherQualifier"": ""MoralDimension: judging character rather than appearance""
}","Beauty recognizes the Beast’s deeper qualities beyond his beastly outward form."
"RelR_da7f1fa1fed7","En_7813e5df","En_8400be85","is_appearance_of","is_appearance_of","Links an outward or physical appearance to the character or entity whose appearance it is.","character_attribute_relation","ATTRIBUTE","attribute","0.96","Appearance (subject) belongs to the character (object).","Phrase ""beastly exterior of a cursed prince"" directly associates the exterior with the prince.","","beyond the beastly exterior of a cursed prince","Ch_000006","{
 ""TemporalQualifier"": ""while he is under the curse"",
 ""SpatialQualifier"": ""physical appearance"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""cursed"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""TransformationStatus: pre-transformation state""
}","The beastly exterior is the outward appearance of the cursed prince (the Beast)."
"RelR_fc9d5e29eaff","En_10974556","En_b6ceac3a","discovers","recognizes_true_nature_of","Subject comes to see or acknowledge the object's true inner nature or qualities, often in contrast to misleading outward appearances.","cognitive_perception_relation","COGNITION","cognitive","0.97","Subject is the discoverer; object is what is discovered.","The woman ""sees beyond"" the exterior ""to discover his true nature.""","","sees beyond the beastly exterior of a cursed prince to discover his true nature.","Ch_000006","{
 ""TemporalQualifier"": ""after looking beyond his beastly exterior"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": ""after perceiving beyond outward appearance"",
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""sees beyond ... to discover"",
 ""LogicalMarker"": ""to"",
 ""OtherQualifier"": ""NarrativeOutcome: moral recognition of inner character""
}","Beauty discovers the true inner nature of the prince."
"RelR_3dfc2b36a72e","En_8400be85","En_b6ceac3a","has_inner_nature","has_inner_nature","Links a character or entity to their true or inner nature, distinct from outward appearance.","character_attribute_relation","ATTRIBUTE","attribute","0.93","Character as bearer of an inner nature.","Pronoun ""his"" refers to the cursed prince whose true nature is discovered.","","of a cursed prince to discover his true nature.","Ch_000006","{
 ""TemporalQualifier"": ""even while under the curse"",
 ""SpatialQualifier"": ""inner character"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""MoralDimension: goodness beneath monstrous form""
}","The Beast (cursed prince) possesses a true inner nature distinct from his outward beastly form."
"RelR_ec396dcbbe95","Can_4654f6ef","En_70962356","rooted_in","originates_from","Indicates that the subject (such as a narrative, tradition, or concept) historically originates from, or is grounded in, the object as its source cultural, folkloric, or geographic context.","narrative_origin_relation","CAUSALITY","source","0.99","Direction from derived entity (origins) to its sources.","Sentence: ""the origins of famous fairytales are deeply rooted in oral traditions...""","","the origins of famous fairytales are deeply rooted in oral traditions,","Ch_000006","{
 ""TemporalQualifier"": ""historically"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""rooted in"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": null
}","The origins of famous fairytales are rooted in oral traditions."
"RelR_0a626c6253d0","Can_4654f6ef","Can_2d6c7d7c","rooted_in","originates_from","Indicates that the subject (such as a narrative, tradition, or concept) historically originates from, or is grounded in, the object as its source cultural, folkloric, or geographic context.","narrative_origin_relation","CAUSALITY","source","0.99","Same construction as oral traditions; multiple sources listed.","The phrase lists ""oral traditions, folklore, and cultural myths"" as roots.","","deeply rooted in oral traditions, folklore, and cultural myths","Ch_000006","{
 ""TemporalQualifier"": ""historically"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""rooted in"",
 ""LogicalMarker"": ""and"",
 ""OtherQualifier"": null
}","The origins of famous fairytales are rooted in folklore."
"RelR_d4f1bf33576b","Can_4654f6ef","En_2fb47071","rooted_in","originates_from","Indicates that the subject (e.g., a narrative, tradition, or concept) historically originates from, or is grounded in, the object as its source cultural, folkloric, or geographic context, without implying direct causal mechanism.","narrative_origin_relation","PROVENANCE","source","0.99","Third item in the list of roots.","Same phrase includes ""cultural myths"" as part of what origins are rooted in.","","deeply rooted in oral traditions, folklore, and cultural myths","Ch_000006","{
 ""TemporalQualifier"": ""historically"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""rooted in"",
 ""LogicalMarker"": ""and"",
 ""OtherQualifier"": null
}","The origins of famous fairytales are rooted in cultural myths."
"RelR_ce0e9f49c1c4","En_70962356","Can_e7270c53","transmitted_across","is_transmitted_across_generations","Indicates that an intangible cultural element (e.g., moral lessons, oral traditions, folklore, myths) is passed down across successive generations.","cultural_transmission_relation","TEMPORALITY","temporal_transmission","0.96","Subject is medium of transmission; object is the cohorts over time.","The text states that these traditions ""have been passed down through generations.""","While ""these"" could refer broadly to traditions, folklore, and myths, oral traditions are the clearest transmission medium.","cultural myths that have been passed down through generations.","Ch_000006","{
 ""TemporalQualifier"": ""over long periods of time"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": ""through generations"",
 ""UncertaintyQualifier"": ""reference span slightly ambiguous"",
 ""CausalHint"": null,
 ""LogicalMarker"": ""through"",
 ""OtherQualifier"": ""TransmissionMode: verbal storytelling""
}","Oral traditions are passed down across generations."
"RelR_d3aced2b792c","Can_2d6c7d7c","Can_e7270c53","transmitted_across","is_transmitted_across_generations","Indicates that an intangible cultural element (e.g., moral lessons, oral traditions, folklore, myths) is passed down across successive generations.","cultural_transmission_relation","TEMPORALITY","temporal_transmission","0.78","Applies list-wide to folklore and myths, not just oral traditions.","The phrase describes oral traditions, folklore, and cultural myths collectively as being passed down through generations.","List-wide reference; applied to folklore by inference.","oral traditions, folklore, and cultural myths that have been passed down through generations.","Ch_000006","{
 ""TemporalQualifier"": ""over many generations"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": ""through generations"",
 ""UncertaintyQualifier"": ""collective subject inferred"",
 ""CausalHint"": null,
 ""LogicalMarker"": ""through"",
 ""OtherQualifier"": null
}","Folklore is transmitted across generations."
"RelR_2bdf60fc425d","En_2fb47071","Can_e7270c53","transmitted_across","is_transmitted_across_generations","Indicates that an intangible cultural element (e.g., moral lessons, oral traditions, folklore, myths) is passed down across successive generations.","cultural_transmission_relation","TEMPORALITY","temporal_transmission","0.86","Same collective phrase applied specifically to cultural myths.","Cultural myths are part of the list described as passed down through generations.","","folklore, and cultural myths that have been passed down through generations.","Ch_000006","{
 ""TemporalQualifier"": ""across multiple generations"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": ""through generations"",
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": ""through"",
 ""OtherQualifier"": null
}","Cultural myths are passed down through generations."
"RelR_52bd8b672d07","En_7ca4770d","En_77fc3d20","enchants","enchants_audience","Narrative works or stories emotionally captivate or enchant their audience.","audience_affective_response_relation","AFFECTIVE_EFFECT","affective_effect","0.98","Stories as active subject; readers as affected audience.","The text states that these timeless stories continue to enchant readers.","Pronoun ""These"" resolved to timeless stories derived from famous fairytales.","These timeless stories continue to enchant readers","Ch_000006","{
 ""TemporalQualifier"": ""continue to"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""enchant"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""AudienceType: reading audience""
}","Timeless stories enchant readers."
"RelR_0b5ac2606f13","En_7ca4770d","En_aa89630e","enchants","enchants_audience","Narrative works or stories emotionally captivate or enchant their audience.","audience_affective_response_relation","AFFECTIVE_EFFECT","affective_effect","0.98","Stories as subject; listeners as oral audience.","Same sentence mentions enchantment of both readers and listeners.","","continue to enchant readers and listeners","Ch_000006","{
 ""TemporalQualifier"": ""continue to"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""enchant"",
 ""LogicalMarker"": ""and"",
 ""OtherQualifier"": ""AudienceType: listening audience""
}","Timeless stories enchant listeners."
"RelR_e7fc1a712630","En_7ca4770d","Can_18215506","characterized_by","is_characterized_by","Indicates that the subject is defined, distinguished, or described by the presence of the object property or feature.","narrative_attribute_relation","ATTRIBUTE","descriptive","0.97","Stories possess these features, which contribute to enchantment.","Phrase: ""with their magical elements, heroic characters, and moral lessons.""","","with their magical elements, heroic characters, and moral lessons.","Ch_000006","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": ""within the narratives"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""with their"",
 ""LogicalMarker"": ""with"",
 ""OtherQualifier"": ""AestheticEffect: sense of wonder""
}","Timeless stories are characterized by magical elements."
"RelR_4b62c2f96a52","En_7ca4770d","Can_36a0d65d","features","typically_includes","Indicates that a narrative genre, category, or story type characteristically or commonly includes the given motif, theme, character type, or other narrative element as part of its content.","narrative_content_relation","COMPOSITION","composition","0.95","Heroic protagonists are a type of heroic characters within these stories.","The stories enchant with ""heroic characters""; entity represents heroic protagonists as main characters.","Slight generalization from 'characters' in text to 'protagonists' entity.","with their magical elements, heroic characters, and moral lessons.","Ch_000006","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": ""in narrative roles"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""role specificity inferred"",
 ""CausalHint"": null,
 ""LogicalMarker"": ""and"",
 ""OtherQualifier"": ""CharacterType: brave or virtuous main figures""
}","Timeless stories feature heroic protagonists."
"RelR_4e9ee9e94ee8","En_7ca4770d","Can_06f66ada","conveys","conveys_moral_lesson","Narrative works that convey a moral or ethical lesson to the audience through their content.","didactic_function_relation","EPISTEMIC_EFFECT","didactic_effect","0.98","Narratives as carriers of ethical teachings.","The phrase lists ""moral lessons"" among features that enchant audiences.","","with their magical elements, heroic characters, and moral lessons.","Ch_000006","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": ""through their narratives"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": ""and"",
 ""OtherQualifier"": ""Function: ethical instruction""
}","Timeless stories convey moral lessons."
"RelR_30f33ff27f6f","Can_4f769866","Can_6fe8d6d0","created","is_author_of","Connects a creator/author (person or group) to a specific literary work or collection for which they are primarily responsible.","creative_work_creation_relation","CREATION","authorship","0.96","Direction chosen as authors/editors (Brothers Grimm) → work (Grimm's Fairy Tales).","The phrase explicitly attributes a collection of fairy tales to the Brothers Grimm, which corresponds to the titled collection Grimm's Fairy Tales.","","the Brothers Grimm's collection of fairy tales","Ch_000007","{
 ""TemporalQualifier"": ""early 19th century (implied from entity description, not chunk)"",
 ""SpatialQualifier"": ""German / European context (implied, not in chunk)"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""collection of"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""WorkType: collection of fairy tales""
}","The Brothers Grimm are described as having a collection of fairy tales, i.e., they created the work known as Grimm's Fairy Tales."
"RelR_4cabd516505e","Can_6fe8d6d0","Can_356acc7b","includes","includes_item","Indicates that a collection, corpus, or set includes the referenced item or work as one of its members.","membership_relation","ASSOCIATION","set-membership","0.93","Collection (Grimm's Fairy Tales) → member tale (Hansel and Gretel).","The chunk mentions the Brothers Grimm's collection of fairy tales together with Hansel and Gretel as an example of such tales, consistent with it being part of the collection.","Membership also supported strongly by entity descriptions, though not fully spelled out in this short chunk.","Whether it's the Brothers Grimm's collection of fairy tales or classic stories like ""Cinderella,"" ""Snow White,"" ""Hansel and Gretel,""","Ch_000007","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""implied by example listing rather than explicit 'includes'"",
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""ExampleStatus: listed as example tale from the collection""
}","Grimm's Fairy Tales is described as a collection that includes the story Hansel and Gretel."
"RelR_e8de4a39c6f4","Can_6fe8d6d0","Can_de2dcc1a","includes","includes_item","Indicates that a collection, corpus, or set includes the referenced item or work as one of its members.","membership_relation","ASSOCIATION","set-membership","0.86","Treats Cinderella as one of the tales in or of the same type as Grimm's Fairy Tales.","The collection is contrasted with classic stories like Cinderella in a way that suggests Cinderella is one of the well-known fairy tales related to that corpus.","Direction chosen to keep collection/work as subject; relation slightly generalized since Cinderella also exists in non-Grimm variants.","the Brothers Grimm's collection of fairy tales or classic stories like ""Cinderella,""","Ch_000007","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""Cinderella has multiple classical variants; Grimm association is implied, not stated explicitly in this sentence."",
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""TaleStatus: described as classic story""
}","Cinderella is presented as one of the classic stories associated with the Brothers Grimm's collection of fairy tales."
"RelR_4e7ea3d8ddc1","Can_6fe8d6d0","Can_1744b5e1","includes","includes_item","Indicates that a collection, corpus, or set includes the referenced item or work as one of its members.","membership_relation","ASSOCIATION","set-membership","0.9","Collection/work → individual tale; Snow White is famously a Grimm tale.","The chunk connects the Brothers Grimm's collection and examples of tales like Snow White, consistent with its inclusion in Grimm's Fairy Tales.","","the Brothers Grimm's collection of fairy tales or classic stories like ""Cinderella,"" ""Snow White,""","Ch_000007","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""connection is via juxtaposition rather than explicit 'in the collection'"",
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""TaleStatus: described as classic story""
}","Snow White is listed among classic stories in the same breath as the Brothers Grimm's collection of fairy tales, suggesting it belongs to that corpus."
"RelR_8df214573366","Can_4b5a9fad","Can_de2dcc1a","has_instance","has_instance","Relates a general category or type to a specific instance or illustrative example of that category.","type_instance_relation","IDENTITY","type-instance","0.98","Genre/concept (fairytales) → particular narrative (Cinderella).","The sentence contrasts ""fairy tales"" with named stories like Cinderella, implying Cinderella is a member of that category.","","collection of fairy tales or classic stories like ""Cinderella,""","Ch_000007","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": ""like"",
 ""OtherQualifier"": ""ExampleStatus: illustrative example of the genre""
}","Cinderella is treated as an example of a fairytale."
"RelR_875e9c699e27","Can_4b5a9fad","Can_1744b5e1","has_instance","has_instance","Relates a general category or type to a specific instance or illustrative example of that category.","type_instance_relation","IDENTITY","type-instance","0.98","Genre (fairytales) → particular tale (Snow White).","Listed alongside other fairy tales in a context explicitly about fairy tales.","","classic stories like ""Cinderella,"" ""Snow White,"" ""Hansel and Gretel,""","Ch_000007","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": ""like"",
 ""OtherQualifier"": ""ExampleStatus: illustrative example of the genre""
}","Snow White is presented as an example of a fairytale."
"RelR_d7b8652a4f95","Can_4b5a9fad","Can_356acc7b","has_instance","has_instance","Relates a general category or type to a specific instance or illustrative example of that category.","type_instance_relation","IDENTITY","type-instance","0.98","Genre (fairytales) → specific story.","Named in a list of classic stories within the larger category of fairy tales.","","classic stories like ""Cinderella,"" ""Snow White,"" ""Hansel and Gretel,""","Ch_000007","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": ""like"",
 ""OtherQualifier"": ""ExampleStatus: illustrative example of the genre""
}","Hansel and Gretel is described as one of the fairytale examples."
"RelR_dabc7874053c","Can_4b5a9fad","Can_4686600d","has_instance","has_instance","Relates a general category or type to a specific instance or illustrative example of that category.","type_instance_relation","IDENTITY","type-instance","0.96","Genre (fairytales) → specific narrative.","Beauty and the Beast appears in the list of named tales framed as fairy tales.","","""Snow White,"" ""Hansel and Gretel,"" and ""Beauty and the Beast,""","Ch_000007","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": ""and"",
 ""OtherQualifier"": ""ExampleStatus: illustrative example of the genre""
}","Beauty and the Beast is treated as one of the fairytale examples."
"RelR_6050475fbe81","En_bda8cff0","Can_4b5a9fad","is_subset_of","is_subset_of","Indicates that the subject collection or group is a subset of, or fully contained within, the object collection or category.","classification_hierarchy_relation","HIERARCHY","subset","0.92","Pronoun/definite NP (these tales) → parent genre (fairytales).","""These tales"" clearly points back to the Brothers Grimm's fairy-tale collection and the named classic stories, which are instances of fairytales.","Relation created to anchor the anaphoric group 'these tales' within the fairytale genre.","these tales have endured the test of time","Ch_000007","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""ReferentScope: Brothers Grimm collection and the listed classic stories""
}","""These tales"" refers to the specific named stories, which are a subset of the broader category of fairytales."
